"fantasypros_id","player_name","pos","team","player_bye_week","rank","tier","position_rank","position_tier","gsis_id"
"20119","Kadarius Toney","WR","FA",NA,112,8,52,6,"00-0036913"
"16399","David Njoku","TE","CLE","5",113,8,10,3,"00-0033885"
"23152","Zach Charbonnet","RB","SEA","5",114,8,37,5,"00-0039165"
"17301","Allen Lazard","WR","NYJ","7",115,8,54,6,"00-0034521"
"23794","Romeo Doubs","WR","GB","6",116,8,53,6,"00-0037816"
"9001","Aaron Rodgers","QB","NYJ","7",117,8,16,3,"00-0023459"
"12209","Jerick McKinnon","RB","FA",NA,118,8,38,5,"00-0031376"
"16424","Jamaal Williams","RB","NO","11",119,8,39,5,"00-0033948"
"14338","Raheem Mostert","RB","MIA","10",120,8,40,5,"00-0031687"
"16431","Zay Jones","WR","ARI","14",121,8,57,6,"00-0033891"
"15623","Tyler Higbee","TE","LAR","10",122,8,11,3,"00-0033110"
"12127","Odell Beckham Jr.","WR","MIA","10",123,8,55,6,"00-0031235"
"15547","Tyler Boyd","WR","TEN","7",124,8,58,6,"00-0033009"
"15501","Jared Goff","QB","DET","9",125,8,17,3,"00-0033106"
"13429","Adam Thielen","WR","CAR","7",126,8,56,6,"00-0030035"
"24209","Jaylen Warren","RB","PIT","6",127,8,41,5,"00-0037228"
"19810","Darnell Mooney","WR","ATL","11",128,8,59,7,"00-0036309"
"17349","Dalton Schultz","TE","HOU","7",129,8,12,3,"00-0034383"
"11180","Russell Wilson","QB","PIT","6",130,9,18,4,"00-0029263"
"19796","Rondale Moore","WR","ATL","11",131,9,60,7,"00-0036936"
"17308","Rashaad Penny","RB","FA",NA,132,9,42,5,"00-0034750"
"23136","De'Von Achane","RB","MIA","10",133,9,43,5,"00-0039040"
"18230","Damien Harris","RB","FA",NA,134,9,44,5,"00-0035657"
"23982","Chigoziem Okonkwo","TE","TEN","7",135,9,13,3,"00-0037809"
"23310","Kenneth Gainwell","RB","PHI","10",136,9,46,6,"00-0036919"
"22813","Elijah Mitchell","RB","SF","9",137,9,45,5,"00-0036567"
"22908","Tank Bigsby","RB","JAC","9",138,9,47,6,"00-0038555"
"24172","Tyler Allgeier","RB","ATL","11",139,9,48,6,"00-0037263"
"25247","Dalton Kincaid","TE","BUF","13",140,9,14,3,"00-0038933"
"17259","Michael Gallup","WR","FA",NA,141,9,61,7,"00-0034764"
"23677","Jameson Williams","WR","DET","9",142,9,63,7,"00-0037240"
"19229","Cole Kmet","TE","CHI","13",143,9,15,3,"00-0036290"
"16459","Gerald Everett","TE","CHI","13",144,9,16,3,"00-0033895"
"12092","Derek Carr","QB","NO","11",145,9,19,4,"00-0031280"
"15498","Ezekiel Elliott","RB","DAL","7",146,9,49,6,"00-0033045"
"22722","Kenny Pickett","QB","PHI","10",147,9,20,4,"00-0038102"
"19483","Van Jefferson","WR","PIT","6",148,9,62,7,"00-0036415"
"17292","DJ Chark Jr.","WR","LAC","5",149,9,64,7,"00-0034777"
"18280","Devin Singletary","RB","NYG","13",150,9,50,6,"00-0035250"
"19298","Donovan Peoples-Jones","WR","FA",NA,151,9,65,7,"00-0036233"
"23080","Marvin Mims Jr.","WR","DEN","9",152,9,66,7,"00-0038976"
"19708","K.J. Osborn","WR","NE","11",153,9,68,7,"00-0036345"
"23153","Greg Dulcich","TE","DEN","9",154,9,17,3,"00-0037252"
"19246","Jordan Love","QB","GB","6",155,9,21,4,"00-0036264"
"19562","Juwan Johnson","TE","NO","11",156,9,18,3,"00-0036040"
"23030","Jonathan Mingo","WR","CAR","7",157,9,67,7,"00-0039062"
"9451","Matthew Stafford","QB","LAR","10",158,9,23,4,"00-0026498"
"19797","Brock Purdy","QB","SF","9",159,9,22,4,"00-0037834"
"22978","Sam LaPorta","TE","DET","9",160,9,19,4,"00-0039065"
"23020","Jayden Reed","WR","GB","6",161,9,70,7,"00-0039146"
"19375","Isaiah Hodgins","WR","FA",NA,162,9,69,7,"00-0036165"
"16434","Curtis Samuel","WR","BUF","13",163,9,71,7,"00-0033282"
"23791","Alec Pierce","WR","IND","11",164,9,72,7,"00-0037664"
"25322","Roschon Johnson","RB","CHI","13",165,10,51,6,"00-0039021"
"8270","San Francisco 49ers","DST","SF","9",166,10,1,1,NA
"18345","Hunter Renfrow","WR","FA",NA,167,10,73,7,"00-0034983"
"23045","Sam Howell","QB","SEA","5",168,10,24,4,"00-0037077"
"24687","Rashid Shaheed","WR","NO","11",169,10,75,7,"00-0037545"
"8080","Dallas Cowboys","DST","DAL","7",170,10,2,1,NA
"13897","DeVante Parker","WR","FA",NA,171,10,74,7,"00-0031547"
"8230","Philadelphia Eagles","DST","PHI","10",172,10,3,1,NA
"19792","Chuba Hubbard","RB","CAR","7",173,10,52,6,"00-0036555"
"11465","Justin Tucker","K","BAL","13",174,10,1,1,"00-0029597"
"24360","Kendre Miller","RB","NO","11",175,10,53,6,"00-0038551"
"17528","Marquez Valdes-Scantling","WR","BUF","13",176,10,77,7,"00-0034272"
"22900","Bryce Young","QB","CAR","7",177,10,25,4,"00-0039150"
"18706","Darius Slayton","WR","NYG","13",178,10,76,7,"00-0035535"
"8030","Buffalo Bills","DST","BUF","13",179,10,4,2,NA
"19760","Tyler Bass","K","BUF","13",180,10,2,1,"00-0036162"
"18463","Parris Campbell","WR","FA",NA,181,10,78,8,"00-0035639"
"18026","Jeff Wilson Jr.","RB","MIA","10",182,10,54,6,"00-0034115"
"11610","Robert Woods","WR","HOU","7",183,10,79,8,"00-0030431"
"23113","Rashee Rice","WR","KC","10",184,10,80,8,"00-0039067"
"18610","Irv Smith Jr.","TE","FA",NA,185,10,21,4,"00-0034970"
"25323","Tyjae Spears","RB","TEN","7",186,10,55,6,"00-0039032"
"8210","New York Jets","DST","NYJ","7",187,10,5,2,NA
"17283","Hayden Hurst","TE","LAC","5",188,10,20,4,"00-0034830"
"16712","Harrison Butker","K","KC","10",189,10,3,1,"00-0033303"
"22845","Joshua Palmer","WR","LAC","5",190,10,81,8,"00-0036988"
"8180","New England Patriots","DST","NE","11",191,10,6,2,NA
"11174","Ryan Tannehill","QB","FA",NA,192,10,26,4,"00-0029701"
"25251","Jalin Hyatt","WR","NYG","13",193,10,82,8,"00-0038938"
"23297","Evan McPherson","K","CIN","7",194,10,4,1,"00-0036854"
"8020","Baltimore Ravens","DST","BAL","13",195,10,7,2,NA
"16407","D'Onta Foreman","RB","FA",NA,196,10,57,6,"00-0033925"
"17420","Daniel Carlson","K","LV","13",197,10,5,2,"00-0034161"
"22985","Wan'Dale Robinson","WR","NYG","13",198,10,84,8,"00-0038117"
"18627","Chase Claypool","WR","FA",NA,199,10,83,8,"00-0036326"
"22895","John Metchie III","WR","HOU","7",200,10,85,8,"00-0037614"
"19325","Clyde Edwards-Helaire","RB","KC","10",201,10,58,6,"00-0036360"
"17687","Gus Edwards","RB","LAC","5",202,10,56,6,"00-0034184"
"15561","Hunter Henry","TE","NE","11",203,10,22,4,"00-0033090"
"8090","Denver Broncos","DST","DEN","9",204,10,10,3,NA
"8190","New Orleans Saints","DST","NO","11",205,11,9,3,NA
"18587","Mecole Hardman Jr.","WR","KC","10",206,11,88,8,"00-0035140"
"8240","Pittsburgh Steelers","DST","PIT","6",207,11,8,3,NA
"8150","Kansas City Chiefs","DST","KC","10",208,11,11,3,NA
"12208","Jimmy Garoppolo","QB","LAR","10",209,11,29,4,"00-0031345"
"23071","C.J. Stroud","QB","HOU","7",210,11,28,4,"00-0039163"
"24706","Josh Downs","WR","IND","11",211,11,86,8,"00-0038997"
"12126","Allen Robinson II","WR","FA",NA,212,11,87,8,"00-0031428"
"22921","Jerome Ford","RB","CLE","5",213,11,59,6,"00-0037267"
"18631","Dawson Knox","TE","BUF","13",214,11,23,4,"00-0035689"
"20156","Mac Jones","QB","JAC","9",215,11,27,4,"00-0036972"
"16910","Younghoe Koo","K","ATL","11",216,11,6,2,"00-0033702"
"11613","Cordarrelle Patterson","RB","PIT","6",217,11,61,6,"00-0030578"
"8160","Miami Dolphins","DST","MIA","10",218,11,12,3,NA
"22718","Jake Ferguson","TE","DAL","7",219,11,32,5,"00-0038041"
"25282","Luke Musgrave","TE","GB","6",220,11,33,5,"00-0039144"
"18600","Kyler Murray","QB","ARI","14",221,11,30,4,"00-0035228"
"17533","Jason Sanders","K","MIA","10",222,11,7,2,"00-0034794"
"8060","Cincinnati Bengals","DST","CIN","7",223,11,15,4,NA
"25361","Tank Dell","WR","HOU","7",224,11,94,8,"00-0038977"
"19445","Joshua Kelley","RB","FA",NA,225,11,62,7,"00-0036370"
"22936","Trey McBride","TE","ARI","14",226,11,24,4,"00-0037744"
"13274","Brandon McManus","K","FA",NA,227,11,10,2,"00-0029822"
"16540","Jake Elliott","K","PHI","10",228,11,9,2,"00-0033787"
"17272","Mike Gesicki","TE","CIN","7",229,11,25,4,"00-0034829"
"14003","Jason Myers","K","SEA","5",230,11,8,2,"00-0031492"
"20095","Zamir White","RB","LV","13",231,11,60,6,"00-0038040"
"8310","Washington Commanders","DST","WAS","14",232,11,13,3,NA
"8070","Cleveland Browns","DST","CLE","5",233,11,14,4,NA
"23242","Terrace Marshall Jr.","WR","FA",NA,234,11,89,8,"00-0036955"
"19471","Ty Chandler","RB","MIN","13",235,11,65,7,"00-0037276"
"17527","Noah Fant","TE","SEA","5",236,11,26,4,"00-0035644"
"17303","Richie James Jr.","WR","FA",NA,237,11,91,8,"00-0034286"
"20080","Desmond Ridder","QB","FA",NA,238,11,31,4,"00-0038122"
"11215","Marvin Jones Jr.","WR","FA",NA,239,11,90,8,"00-0029293"
"8110","Green Bay Packers","DST","GB","6",240,11,16,4,NA
"8250","Los Angeles Chargers","DST","LAC","5",241,11,17,4,NA
"16489","Mack Hollins","WR","BUF","13",242,11,93,8,"00-0033555"
"16439","Josh Reynolds","WR","DEN","9",243,11,92,8,"00-0033943"
"8290","Tampa Bay Buccaneers","DST","TB","5",244,11,19,4,NA
"23059","Kyren Williams","RB","LAR","10",245,11,63,7,"00-0037840"
"9232","Graham Gano","K","NYG","13",246,11,13,3,"00-0026858"
"11689","Zach Ertz","TE","WAS","14",247,11,28,4,"00-0030061"
"17647","Greg Joseph","K","GB","6",248,11,12,3,"00-0034450"
"23056","Michael Mayer","TE","LV","13",249,11,27,4,"00-0039066"
"11345","Greg Zuerlein","K","NYJ","7",250,11,11,3,"00-0029621"
"22913","Tyquan Thornton","WR","NE","11",251,11,95,8,"00-0038104"
"23180","Puka Nacua","WR","LAR","10",252,11,99,8,"00-0039075"
"20097","Deon Jackson","RB","FA",NA,253,12,74,7,"00-0036493"
"17066","Kendrick Bourne","WR","NE","11",254,12,97,8,"00-0033307"
"25325","Evan Hull","RB","FA",NA,255,12,67,7,"00-0038397"
"15569","Sterling Shepard","WR","FA",NA,256,12,96,8,"00-0032385"
"8140","Jacksonville Jaguars","DST","JAC","9",257,12,18,4,NA
"23181","Cade Otton","TE","TB","5",258,12,29,4,"00-0038129"
"25333","Michael Wilson","WR","ARI","14",259,12,103,9,"00-0038559"
"19263","Zack Moss","RB","CIN","7",260,12,64,7,"00-0036251"
"17598","Tyler Conklin","TE","NYJ","7",261,12,35,5,"00-0034270"
"22728","Michael Carter","RB","FA",NA,262,12,68,7,"00-0036924"
"18545","Matt Gay","K","IND","11",263,12,17,4,"00-0035269"
"17496","Chase Edmonds","RB","TB","5",264,12,66,7,"00-0034681"
"16026","Wil Lutz","K","DEN","9",265,12,14,3,"00-0032569"
"17237","Baker Mayfield","QB","TB","5",266,12,32,4,"00-0034855"
"16425","Kareem Hunt","RB","FA",NA,267,12,73,7,"00-0033923"
"23748","Khalil Shakir","WR","BUF","13",268,12,98,8,"00-0037261"
"22984","Deuce Vaughn","RB","DAL","7",269,12,71,7,"00-0038622"
"9491","Nick Folk","K","TEN","7",270,12,20,4,"00-0025565"
"23679","Sean Tucker","RB","TB","5",271,12,70,7,"00-0038951"
"17115","Taysom Hill","TE","NO","11",272,12,30,5,"00-0033357"
"25324","Chase Brown","RB","CIN","7",273,12,69,7,"00-0038597"
"16378","Leonard Fournette","RB","FA",NA,274,12,78,7,"00-0033856"
"8130","Indianapolis Colts","DST","IND","11",275,12,21,4,NA
"23781","Isaiah Likely","TE","BAL","13",276,12,31,5,"00-0037838"
"13029","Chris Boswell","K","PIT","6",277,12,19,4,"00-0031136"
"23370","Riley Patterson","K","FA",NA,278,12,18,4,"00-0036816"
"24009","Jake Moody","K","SF","9",279,12,15,4,"00-0038562"
"23162","Keaontay Ingram","RB","FA",NA,280,12,76,7,"00-0037299"
"24173","Pierre Strong Jr.","RB","CLE","5",281,12,72,7,"00-0038098"
"8260","Seattle Seahawks","DST","SEA","5",282,12,20,4,NA
"19798","Justyn Ross","WR","FA",NA,283,12,107,9,"00-0037216"
"8040","Carolina Panthers","DST","CAR","7",284,12,22,5,NA
"12095","Logan Thomas","TE","FA",NA,285,12,36,5,"00-0031260"
"11818","Dustin Hopkins","K","CLE","5",286,12,21,4,"00-0030098"
"25287","Cedric Tillman","WR","CLE","5",287,12,105,9,"00-0038979"
"17289","Braxton Berrios","WR","MIA","10",288,12,102,9,"00-0034419"
"16604","Isaiah McKenzie","WR","NYG","13",289,12,104,9,"00-0033466"
"19715","Quez Watkins","WR","FA",NA,290,12,100,9,"00-0036271"
"23829","Jelani Woods","TE","IND","11",291,12,34,5,"00-0037755"
"19221","Laviska Shenault Jr.","WR","SEA","5",292,12,101,9,"00-0036268"
"23122","Zach Evans","RB","FA",NA,293,12,75,7,"00-0039136"
"22797","Chris Evans","RB","CIN","7",294,12,79,7,"00-0036857"
"9443","Matt Prater","K","ARI","14",295,12,23,4,"00-0023853"
"8200","New York Giants","DST","NYG","13",296,12,24,5,NA
"23901","Cameron Dicker","K","LAC","5",297,12,16,4,"00-0037224"
"8300","Tennessee Titans","DST","TEN","7",298,12,23,5,NA
"23143","Isaiah Spiller","RB","FA",NA,299,12,77,7,"00-0038045"
"19747","Nick Westbrook-Ikhine","WR","TEN","7",300,12,106,9,"00-0036182"
"8280","Los Angeles Rams","DST","LAR","10",301,12,26,5,NA
"13731","Cairo Santos","K","CHI","13",302,12,22,4,"00-0031203"
"11821","Latavius Murray","RB","FA",NA,303,12,80,7,"00-0030513"
"17058","Matt Breida","RB","FA",NA,304,12,81,7,"00-0033308"
"22989","Kayshon Boutte","WR","NE","11",305,12,108,9,"00-0038608"
"8100","Detroit Lions","DST","DET","9",306,12,25,5,NA
"24352","Israel Abanikanda","RB","NYJ","7",307,13,82,7,"00-0038389"
"19270","Devin Duvernay","WR","JAC","9",308,13,109,9,"00-0036331"
"15756","Ka'imi Fairbairn","K","HOU","7",309,13,24,4,"00-0032726"
"20126","Tutu Atwell","WR","LAR","10",310,13,111,9,"00-0036849"
"19627","JaMycal Hasty","RB","NE","11",311,13,84,8,"00-0035806"
"18585","Greg Dortch","WR","ARI","14",312,13,112,9,"00-0035500"
"15581","Austin Hooper","TE","NE","11",313,13,37,5,"00-0032392"
"19111","D'Ernest Johnson","RB","JAC","9",314,13,86,8,"00-0035628"
"22969","Jordan Mason","RB","SF","9",315,13,85,8,"00-0037525"
"18876","Deonte Harty","WR","BAL","13",316,13,114,9,"00-0035215"
"17612","Boston Scott","RB","FA",NA,317,13,83,7,"00-0034414"
"23108","David Bell","WR","CLE","5",318,13,110,9,"00-0037257"
"25331","Trey Palmer","WR","TB","5",319,13,115,9,"00-0039052"
"24238","Daniel Bellinger","TE","NYG","13",320,13,38,5,"00-0038115"
"19647","Rico Dowdle","RB","DAL","7",321,13,95,8,"00-0036139"
"8170","Minnesota Vikings","DST","MIN","13",322,13,27,5,NA
"17243","Ronald Jones II","RB","FA",NA,323,13,87,8,"00-0034816"
"15642","Jacoby Brissett","QB","NE","11",324,13,33,5,"00-0033119"
"19449","Salvon Ahmed","RB","FA",NA,325,13,88,8,"00-0036020"
"12378","Brett Maher","K","FA",NA,326,13,27,5,"00-0030332"
"9902","Randall Cobb","WR","FA",NA,327,13,117,10,"00-0028002"
"13969","Nelson Agholor","WR","BAL","13",328,13,113,9,"00-0031549"
"17575","Eddy Pineiro","K","CAR","7",329,13,26,5,"00-0034173"
"19423","Adam Trautman","TE","DEN","9",330,13,39,6,"00-0036422"
"23896","Kyle Philips","WR","FA",NA,331,13,116,9,"00-0037273"
"25265","DeWayne McBride","RB","FA",NA,332,13,96,8,"00-0039046"
"17251","Myles Gaskin","RB","FA",NA,333,13,90,8,"00-0035311"
"18607","Trayveon Williams","RB","CIN","7",334,13,94,8,"00-0035291"
"24901","Zonovan Knight","RB","FA",NA,335,13,93,8,"00-0037157"
"23075","Eric Gray","RB","NYG","13",336,13,92,8,"00-0038396"
"22992","Tyrion Davis-Price","RB","FA",NA,337,13,89,8,"00-0037827"
"19521","DeeJay Dallas","RB","ARI","14",338,13,91,8,"00-0036425"
"26068","Brandon Aubrey","K","DAL","7",339,13,25,5,"00-0037692"
"19590","Jauan Jennings","WR","SF","9",340,13,119,10,"00-0036259"
"16443","Noah Brown","WR","FA",NA,341,13,118,10,"00-0033591"
"19631","James Robinson","RB","FA",NA,342,13,99,8,"00-0035831"
"20082","Trey Lance","QB","DAL","7",343,13,35,5,"00-0037012"
"16417","Joshua Dobbs","QB","SF","9",344,13,38,6,"00-0033949"
"24205","Malik Davis","RB","FA",NA,345,13,98,8,"00-0037563"
"17693","Michael Badgley","K","DET","9",346,13,34,5,"00-0034084"
"24549","Cade York","K","WAS","14",347,13,33,5,"00-0038097"
"19800","Kyle Trask","QB","TB","5",348,13,36,5,"00-0036928"
"25267","Luke Schoonmaker","TE","DAL","7",349,13,40,6,"00-0038547"
"22843","Ben Skowronek","WR","FA",NA,350,13,120,10,"00-0036862"
"22987","Will Levis","QB","TEN","7",351,13,34,5,"00-0039152"
"23739","Calvin Austin III","WR","PIT","6",352,13,121,10,"00-0037837"
"19539","Noah Gray","TE","KC","10",353,13,43,6,"00-0036637"
"13903","Melvin Gordon III","RB","FA",NA,354,13,97,8,"00-0032144"
"19028","Joey Slye","K","NE","11",355,13,28,5,"00-0035192"
"9534","Robbie Gould","K","FA",NA,356,13,36,6,"00-0023252"
"16460","Jonnu Smith","TE","MIA","10",357,13,41,6,"00-0033858"
"16081","Kalif Raymond","WR","DET","9",358,14,125,10,"00-0032464"
"17888","Trent Sherfield Sr.","WR","MIN","13",359,14,123,10,"00-0034487"
"9549","Ryan Succop","K","FA",NA,360,14,35,6,"00-0026968"
"19267","KJ Hamler","WR","FA",NA,361,14,129,10,"00-0036412"
"19351","Ke'Shawn Vaughn","RB","FA",NA,362,14,100,8,"00-0036450"
"25304","DeMario Douglas","WR","NE","11",363,14,132,10,"00-0038621"
"16502","Robert Tonyan","TE","FA",NA,364,14,42,6,"00-0033757"
"17236","Sam Darnold","QB","MIN","13",365,14,37,5,"00-0034869"
"23770","Jalen Tolbert","WR","DAL","7",366,14,122,10,"00-0037666"
"25227","Clayton Tune","QB","ARI","14",367,14,39,6,"00-0038582"
"18256","Justice Hill","RB","BAL","13",368,14,103,9,"00-0034975"
"23727","Cole Turner","TE","FA",NA,369,14,47,6,"00-0037078"
"24353","A.T. Perry","WR","NO","11",370,14,124,10,"00-0038612"
"17508","Durham Smythe","TE","MIA","10",371,14,48,6,"00-0034798"
"18397","Foster Moreau","TE","NO","11",372,14,45,6,"00-0034981"
